timestamp,initial_cost,final_cost,iterations,num_residuals,num_landmarks,converged
1403715300312143104,495293,4755.14,20,3403,250,1
1403715300362142976,854182,1264.23,21,3273,250,1
1403715300412143104,854182,1264.23,21,3273,250,1
1403715300462142976,854182,1264.23,21,3273,250,1
1403715300512143104,854182,1264.23,21,3273,250,1
1403715300562142976,854182,1264.23,21,3273,250,1
1403715300612143104,854182,1264.23,21,3273,250,1
1403715300662142976,854182,1264.23,21,3273,250,1
1403715300712143104,854182,1264.23,21,3273,250,1
1403715300762142976,854182,1264.23,21,3273,250,1
1403715300812143104,854182,1264.23,21,3273,250,1
1403715300862142976,1.17364e+06,943.032,21,3517,250,1
1403715300912143104,1.17364e+06,943.032,21,3517,250,1
1403715300962142976,1.17364e+06,943.032,21,3517,250,1
1403715301012143104,1.17364e+06,943.032,21,3517,250,1
1403715301062142976,1.17364e+06,943.032,21,3517,250,1
1403715301112143104,1.17364e+06,943.032,21,3517,250,1
1403715301162142976,1.17364e+06,943.032,21,3517,250,1
1403715301212143104,1.17364e+06,943.032,21,3517,250,1
1403715301262142976,1.17364e+06,943.032,21,3517,250,1
1403715301312143104,1.17364e+06,943.032,21,3517,250,1
1403715301362142976,380512,704.77,10,3547,134,1
1403715301412143104,380512,704.77,10,3547,134,1
1403715301462142976,380512,704.77,10,3547,134,1
1403715301512143104,985.247,609.734,4,3611,88,1
1403715301562142976,985.247,609.734,4,3611,88,1
1403715301612143104,592.644,519.612,4,3563,88,1
1403715301662142976,592.644,519.612,4,3563,88,1
1403715301712143104,592.644,519.612,4,3563,88,1
1403715301762142976,592.644,519.612,4,3563,88,1
1403715301812143104,592.644,519.612,4,3563,88,1
1403715301862142976,592.644,519.612,4,3563,88,1
1403715301912143104,592.644,519.612,4,3563,88,1
1403715301962142976,592.644,519.612,4,3563,88,1
1403715302012143104,592.644,519.612,4,3563,88,1
1403715302062142976,592.644,519.612,4,3563,88,1
1403715302112143104,40587.6,508.107,9,3543,90,1
1403715302162142976,40587.6,508.107,9,3543,90,1
1403715302212143104,40587.6,508.107,9,3543,90,1
1403715302262142976,40587.6,508.107,9,3543,90,1
1403715302312143104,40587.6,508.107,9,3543,90,1
1403715302362142976,40587.6,508.107,9,3543,90,1
1403715302412143104,40587.6,508.107,9,3543,90,1
1403715302462142976,40587.6,508.107,9,3543,90,1
1403715302512143104,40587.6,508.107,9,3543,90,1
1403715302562142976,40587.6,508.107,9,3543,90,1
1403715302612143104,557.711,501.565,5,3533,90,1
1403715302662142976,557.711,501.565,5,3533,90,1
1403715302712143104,557.711,501.565,5,3533,90,1
1403715302762142976,557.711,501.565,5,3533,90,1
1403715302812143104,557.711,501.565,5,3533,90,1
1403715302862142976,557.711,501.565,5,3533,90,1
1403715302912143104,557.711,501.565,5,3533,90,1
1403715302962142976,557.711,501.565,5,3533,90,1
1403715303012143104,599.958,505.735,5,3491,91,1
1403715303062142976,599.958,505.735,5,3491,91,1
1403715303112143104,1918.83,512.219,6,3453,92,1
1403715303162142976,1918.83,512.219,6,3453,92,1
1403715303212143104,819.854,615.263,6,3411,92,1
1403715303262142976,819.854,615.263,6,3411,92,1
1403715303312143104,33596.7,670.63,9,3387,95,1
1403715303362142976,33596.7,670.63,9,3387,95,1
1403715303412143104,12333.1,786.464,8,3363,98,1
1403715303462142976,12333.1,786.464,8,3363,98,1
1403715303512143104,35435.4,2695.11,8,3315,105,1
1403715303562142976,35435.4,2695.11,8,3315,105,1
1403715303612143104,109666,1961.64,13,2587,108,1
1403715303662142976,109666,1961.64,13,2587,108,1
1403715303712143104,239975,1864.3,13,2393,107,1
1403715303762142976,239975,1864.3,13,2393,107,1
1403715303812143104,142651,2510.4,18,2419,113,1
1403715303862142976,142651,2510.4,18,2419,113,1
1403715303912143104,101773,2817.41,19,2387,109,1
1403715303962142976,101773,2817.41,19,2387,109,1
1403715304012143104,86903.2,3018.57,26,2365,113,1
1403715304062142976,86903.2,3018.57,26,2365,113,1
1403715304112143104,83787.4,3633.58,18,2385,116,1
1403715304162142976,83787.4,3633.58,18,2385,116,1
1403715304212143104,83787.4,3633.58,18,2385,116,1
1403715304262142976,83787.4,3633.58,18,2385,116,1
1403715304312143104,83787.4,3633.58,18,2385,116,1
1403715304362142976,83787.4,3633.58,18,2385,116,1
1403715304412143104,83787.4,3633.58,18,2385,116,1
1403715304462142976,83787.4,3633.58,18,2385,116,1
1403715304512143104,83787.4,3633.58,18,2385,116,1
1403715304562142976,83787.4,3633.58,18,2385,116,1
1403715304612143104,707318,5005.06,37,2781,127,1
1403715304662142976,707318,5005.06,37,2781,127,1
1403715304712143104,707318,5005.06,37,2781,127,1
1403715304762142976,707318,5005.06,37,2781,127,1
1403715304812143104,707318,5005.06,37,2781,127,1
1403715304862142976,707318,5005.06,37,2781,127,1
1403715304912143104,707318,5005.06,37,2781,127,1
1403715304962142976,707318,5005.06,37,2781,127,1
1403715305012143104,707318,5005.06,37,2781,127,1
1403715305062142976,707318,5005.06,37,2781,127,1
1403715305112143104,106550,5482.98,44,2927,135,1
1403715305162142976,106550,5482.98,44,2927,135,1
1403715305212143104,106550,5482.98,44,2927,135,1
1403715305262142976,106550,5482.98,44,2927,135,1
1403715305312143104,106550,5482.98,44,2927,135,1
1403715305362142976,106550,5482.98,44,2927,135,1
1403715305412143104,106550,5482.98,44,2927,135,1
1403715305462142976,106550,5482.98,44,2927,135,1
1403715305512143104,106550,5482.98,44,2927,135,1
1403715305562142976,106550,5482.98,44,2927,135,1
1403715305612143104,5632.87,5320.42,9,2899,136,1
1403715305662142976,5632.87,5320.42,9,2899,136,1
1403715305712143104,5632.87,5320.42,9,2899,136,1
1403715305762142976,5632.87,5320.42,9,2899,136,1
1403715305812143104,5632.87,5320.42,9,2899,136,1
1403715305862142976,5632.87,5320.42,9,2899,136,1
1403715305912143104,5632.87,5320.42,9,2899,136,1
1403715305962142976,5632.87,5320.42,9,2899,136,1
1403715306012143104,5632.87,5320.42,9,2899,136,1
1403715306062142976,5632.87,5320.42,9,2899,136,1
1403715306112143104,16923.8,5297.29,8,2891,140,1
1403715306162142976,16923.8,5297.29,8,2891,140,1
1403715306212143104,16923.8,5297.29,8,2891,140,1
1403715306262142976,16923.8,5297.29,8,2891,140,1
1403715306312143104,27082.6,5511.58,8,2931,145,1
1403715306362142976,27082.6,5511.58,8,2931,145,1
1403715306412143104,50956.6,5684.6,16,2983,152,1
1403715306462142976,50956.6,5684.6,16,2983,152,1
1403715306512143104,30509.1,5536.54,12,3049,154,1
1403715306562142976,30509.1,5536.54,12,3049,154,1
1403715306612143104,29941,5492.17,14,3093,155,1
1403715306662142976,29941,5492.17,14,3093,155,1
1403715306712143104,54087.9,6602.5,21,3153,160,1
1403715306762142976,54087.9,6602.5,21,3153,160,1
1403715306812143104,181334,7155.54,28,3001,166,1
1403715306862142976,181334,7155.54,28,3001,166,1
1403715306912143104,228528,8511.93,29,2991,173,1
1403715306962142976,228528,8511.93,29,2991,173,1
1403715307012143104,298857,5839.44,70,2559,163,1
1403715307062142976,298857,5839.44,70,2559,163,1
1403715307112143104,493969,7148.87,15,2711,176,1
1403715307162142976,493969,7148.87,15,2711,176,1
1403715307212143104,625970,6234.28,33,2537,164,1
1403715307262142976,625970,6234.28,33,2537,164,1
1403715307312143104,227673,8593.98,24,2933,158,1
1403715307362142976,227673,8593.98,24,2933,158,1
1403715307412143104,41031.2,8872.9,51,2959,166,1
1403715307462142976,41031.2,8872.9,51,2959,166,1
1403715307512143104,68692.4,8984.14,20,3031,175,1
1403715307562142976,68692.4,8984.14,20,3031,175,1
1403715307612143104,39767.2,9771.05,21,3051,181,1
1403715307662142976,39767.2,9771.05,21,3051,181,1
1403715307712143104,119087,10548.3,24,3047,182,1
1403715307762142976,119087,10548.3,24,3047,182,1
1403715307812143104,119420,19278.9,75,3077,184,1
1403715307862142976,119420,19278.9,75,3077,184,1
1403715307912143104,556245,13807.9,35,3211,185,1
1403715307962142976,556245,13807.9,35,3211,185,1
1403715308012143104,571155,15170.5,25,3487,185,1
1403715308062142976,571155,15170.5,25,3487,185,1
1403715308112143104,336176,21578.2,57,3701,187,1
1403715308162142976,336176,21578.2,57,3701,187,1
1403715308212143104,701222,17446.7,23,3865,188,1
1403715308262142976,701222,17446.7,23,3865,188,1
1403715308312143104,272857,16521.2,76,4077,188,1
1403715308362142976,272857,16521.2,76,4077,188,1
1403715308412143104,114899,13949.8,38,4193,191,1
1403715308462142976,114899,13949.8,38,4193,191,1
1403715308512143104,114899,13949.8,38,4193,191,1
1403715308562142976,114899,13949.8,38,4193,191,1
1403715308612143104,114899,13949.8,38,4193,191,1
1403715308662142976,114899,13949.8,38,4193,191,1
1403715308712143104,114899,13949.8,38,4193,191,1
1403715308762142976,114899,13949.8,38,4193,191,1
1403715308812143104,114899,13949.8,38,4193,191,1
1403715308862142976,114899,13949.8,38,4193,191,1
1403715308912143104,407222,12637.2,69,4481,191,1
1403715308962142976,407222,12637.2,69,4481,191,1
1403715309012143104,407222,12637.2,69,4481,191,1
1403715309062142976,407222,12637.2,69,4481,191,1
1403715309112143104,407222,12637.2,69,4481,191,1
1403715309162142976,407222,12637.2,69,4481,191,1
1403715309212143104,407222,12637.2,69,4481,191,1
1403715309262142976,67643.1,8858.15,25,4373,179,1
1403715309312143104,67643.1,8858.15,25,4373,179,1
1403715309362142976,67643.1,8858.15,25,4373,179,1
1403715309412143104,67643.1,8858.15,25,4373,179,1
1403715309462142976,67643.1,8858.15,25,4373,179,1
1403715309512143104,67643.1,8858.15,25,4373,179,1
1403715309562142976,67643.1,8858.15,25,4373,179,1
1403715309612143104,67643.1,8858.15,25,4373,179,1
1403715309662142976,67643.1,8858.15,25,4373,179,1
1403715309712143104,67643.1,8858.15,25,4373,179,1
1403715309762142976,487673,6896.01,26,4567,172,1
1403715309812143104,487673,6896.01,26,4567,172,1
1403715309862142976,487673,6896.01,26,4567,172,1
1403715309912143104,487673,6896.01,26,4567,172,1
1403715309962142976,487673,6896.01,26,4567,172,1
1403715310012143104,487673,6896.01,26,4567,172,1
1403715310062142976,487673,6896.01,26,4567,172,1
1403715310112143104,487673,6896.01,26,4567,172,1
1403715310162142976,102784,5336.19,20,4543,172,1
1403715310212143104,102784,5336.19,20,4543,172,1
1403715310262142976,4866.17,4663.04,16,4617,171,1
1403715310312143104,4866.17,4663.04,16,4617,171,1
1403715310362142976,41233.1,4223.73,11,4671,158,1
1403715310412143104,41233.1,4223.73,11,4671,158,1
1403715310462142976,58248,3568.31,12,4573,146,1
1403715310512143104,58248,3568.31,12,4573,146,1
1403715310562142976,115749,3078.59,54,4477,135,1
1403715310612143104,115749,3078.59,54,4477,135,1
1403715310662142976,19752.9,2451.21,21,4411,131,1
1403715310712143104,19752.9,2451.21,21,4411,131,1
1403715310762142976,1836.88,1515.31,8,4249,101,1
1403715310812143104,1836.88,1515.31,8,4249,101,1
1403715310862142976,1836.88,1515.31,8,4249,101,1
1403715310912143104,1836.88,1515.31,8,4249,101,1
1403715310962142976,1836.88,1515.31,8,4249,101,1
1403715311012143104,1836.88,1515.31,8,4249,101,1
1403715311062142976,1836.88,1515.31,8,4249,101,1
1403715311112143104,1836.88,1515.31,8,4249,101,1
1403715311162142976,1836.88,1515.31,8,4249,101,1
1403715311212143104,1836.88,1515.31,8,4249,101,1
1403715311262142976,1058.24,749.377,6,4229,100,1
1403715311312143104,1058.24,749.377,6,4229,100,1
1403715311362142976,1058.24,749.377,6,4229,100,1
1403715311412143104,1058.24,749.377,6,4229,100,1
1403715311462142976,1058.24,749.377,6,4229,100,1
1403715311512143104,131635,646.45,10,4233,99,1
1403715311562142976,131635,646.45,10,4233,99,1
1403715311612143104,131635,646.45,10,4233,99,1
1403715311662142976,131635,646.45,10,4233,99,1
1403715311712143104,131635,646.45,10,4233,99,1
1403715311762142976,131635,646.45,10,4233,99,1
1403715311812143104,131635,646.45,10,4233,99,1
1403715311862142976,131635,646.45,10,4233,99,1
1403715311912143104,540614,575.205,16,4391,105,1
1403715311962142976,540614,575.205,16,4391,105,1
1403715312012143104,163919,58048.8,24,4503,112,1
1403715312062142976,163919,58048.8,24,4503,112,1
1403715312112143104,133413,503.959,11,4567,120,1
1403715312162142976,133413,503.959,11,4567,120,1
1403715312212143104,152422,445.992,9,4651,128,1
1403715312262142976,152422,445.992,9,4651,128,1
1403715312312143104,136155,515.898,10,4579,134,1
1403715312362142976,136155,515.898,10,4579,134,1
1403715312412143104,244154,463.722,11,4493,140,1
1403715312462142976,244154,463.722,11,4493,140,1
1403715312512143104,105820,516.743,10,4415,145,1
1403715312562142976,105820,516.743,10,4415,145,1
1403715312612143104,88320,669.721,10,4293,147,1
1403715312662142976,88320,669.721,10,4293,147,1
1403715312712143104,3535.19,1347.5,8,4117,150,1
1403715312762142976,3535.19,1347.5,8,4117,150,1
1403715312812143104,39972.7,1794.43,14,3921,152,1
1403715312862142976,39972.7,1794.43,14,3921,152,1
1403715312912143104,50463.3,1701.87,13,3715,154,1
1403715312962142976,50463.3,1701.87,13,3715,154,1
1403715313012143104,38488.5,1690.27,9,3531,155,1
1403715313062142976,38488.5,1690.27,9,3531,155,1
1403715313112143104,51243.6,1698.85,9,3363,162,1
1403715313162142976,51243.6,1698.85,9,3363,162,1
1403715313212143104,5399.06,1715.46,6,3213,162,1
1403715313262142976,5399.06,1715.46,6,3213,162,1
1403715313312143104,5579.82,1690.83,7,3015,163,1
1403715313362142976,5579.82,1690.83,7,3015,163,1
1403715313412143104,1672.25,1659.88,4,2817,166,1
1403715313462142976,1672.25,1659.88,4,2817,166,1
1403715313512143104,1621.94,1610.53,4,2617,166,1
1403715313562142976,1621.94,1610.53,4,2617,166,1
1403715313612143104,1595.24,1578.44,4,2427,167,1
1403715313662142976,1595.24,1578.44,4,2427,167,1
1403715313712143104,1596.76,1581.85,4,2243,167,1
1403715313762142976,1596.76,1581.85,4,2243,167,1
1403715313812143104,1585.47,1562.23,15,2055,168,1
1403715313862142976,1585.47,1562.23,15,2055,168,1
1403715313912143104,1549.23,1508.61,7,1843,168,1
1403715313962142976,1549.23,1508.61,7,1843,168,1
1403715314012143104,1464.35,1418.67,10,1589,169,1
1403715314062142976,1464.35,1418.67,10,1589,169,1
1403715314112143104,1342.11,1261.42,19,1321,170,1
1403715314162142976,1342.11,1261.42,19,1321,170,1
1403715314212143104,1123.3,1049.17,18,1053,93,1
1403715314262142976,1123.3,1049.17,18,1053,93,1
1403715314312143104,655.253,603.008,8,923,91,1
1403715314362142976,655.253,603.008,8,923,91,1
1403715314412143104,550.185,487.844,32,813,90,1
1403715314462142976,550.185,487.844,32,813,90,1
1403715314512143104,447.969,428.69,5,695,76,1
1403715314562142976,447.969,428.69,5,695,76,1
1403715314612143104,397.05,256.973,45,621,43,1
1403715314662142976,397.05,256.973,45,621,43,1
1403715314712143104,243.2,163.648,5,607,39,1
1403715314762142976,243.2,163.648,5,607,39,1
1403715314812143104,163.326,156.093,5,603,35,1
1403715314862142976,163.326,156.093,5,603,35,1
1403715314912143104,137.62,127.514,6,599,35,1
1403715314962142976,137.62,127.514,6,599,35,1
1403715315012143104,123.935,113.308,6,597,35,1
1403715315062142976,123.935,113.308,6,597,35,1
1403715315112143104,134.124,119.9,5,593,35,1
1403715315162142976,134.124,119.9,5,593,35,1
1403715315212143104,128.723,117.722,5,595,35,1
1403715315262142976,128.723,117.722,5,595,35,1
1403715315312143104,128.25,115.937,5,599,35,1
1403715315362142976,128.25,115.937,5,599,35,1
1403715315412143104,129.397,119.592,5,599,35,1
1403715315462142976,129.397,119.592,5,599,35,1
1403715315512143104,151.501,143.324,5,601,35,1
1403715315562142976,151.501,143.324,5,601,35,1
1403715315612143104,139.565,126.767,5,603,35,1
1403715315662142976,139.565,126.767,5,603,35,1
1403715315712143104,142.3,136.226,5,603,37,1
1403715315762142976,142.3,136.226,5,603,37,1
1403715315812143104,143.692,138.457,5,605,37,1
1403715315862142976,143.692,138.457,5,605,37,1
1403715315912143104,148.674,143.699,5,607,37,1
1403715315962142976,148.674,143.699,5,607,37,1
1403715316012143104,158.493,151.159,5,609,37,1
1403715316062142976,158.493,151.159,5,609,37,1
1403715316112143104,182.225,176.042,5,611,37,1
1403715316162142976,182.225,176.042,5,611,37,1
1403715316212143104,216.028,209.443,5,611,37,1
1403715316262142976,216.028,209.443,5,611,37,1
1403715316312143104,245.411,234.761,5,611,43,1
1403715316362142976,245.411,234.761,5,611,43,1
1403715316412143104,282.745,270.306,5,609,47,1
1403715316462142976,282.745,270.306,5,609,47,1
1403715316512143104,1011.88,335.178,5,613,49,1
1403715316562142976,1011.88,335.178,5,613,49,1
1403715316612143104,1011.88,335.178,5,613,49,1
1403715316662142976,1011.88,335.178,5,613,49,1
1403715316712143104,646.219,504.168,22,611,51,1
1403715316762142976,646.219,504.168,22,611,51,1
1403715316812143104,4260.68,663.333,16,627,56,1
1403715316862142976,4260.68,663.333,16,627,56,1
1403715316912143104,3608.4,823.776,26,633,59,1
1403715316962142976,3608.4,823.776,26,633,59,1
1403715317012143104,24340.5,1644.03,87,657,66,1
1403715317062142976,24340.5,1644.03,87,657,66,1
1403715317112143104,2917.84,544.935,20,525,65,1
1403715317162142976,2917.84,544.935,20,525,65,1
1403715317212143104,43292.8,1228.32,33,599,75,1
1403715317262142976,43292.8,1228.32,33,599,75,1
1403715317312143104,30216.3,1794.98,18,611,85,1
1403715317362142976,30216.3,1794.98,18,611,85,1
1403715317412143104,30216.3,1794.98,18,611,85,1
1403715317462142976,48193.2,3156.64,17,697,90,1
1403715317512143104,48193.2,3156.64,17,697,90,1
1403715317562142976,48193.2,3156.64,17,697,90,1
1403715317612143104,48193.2,3156.64,17,697,90,1
1403715317662142976,48193.2,3156.64,17,697,90,1
1403715317712143104,48193.2,3156.64,17,697,90,1
1403715317762142976,48193.2,3156.64,17,697,90,1
1403715317812143104,48193.2,3156.64,17,697,90,1
1403715317862142976,48193.2,3156.64,17,697,90,1
1403715317912143104,48193.2,3156.64,17,697,90,1
1403715317962142976,85482.6,3244.17,26,673,89,1
1403715318012143104,85482.6,3244.17,26,673,89,1
1403715318062142976,85482.6,3244.17,26,673,89,1
1403715318112143104,85482.6,3244.17,26,673,89,1
1403715318162142976,85482.6,3244.17,26,673,89,1
1403715318212143104,85482.6,3244.17,26,673,89,1
1403715318262142976,85482.6,3244.17,26,673,89,1
1403715318312143104,85482.6,3244.17,26,673,89,1
1403715318362142976,85482.6,3244.17,26,673,89,1
1403715318412143104,74365,1710.5,23,619,99,1
1403715318462142976,74365,1710.5,23,619,99,1
1403715318512143104,118240,5018.71,28,903,122,1
1403715318562142976,118240,5018.71,28,903,122,1
1403715318612143104,145808,6963.14,13,1211,135,1
1403715318662142976,145808,6963.14,13,1211,135,1
1403715318712143104,285083,12120.4,23,1857,178,1
1403715318762142976,285083,12120.4,23,1857,178,1
1403715318812143104,209207,2863.36,56,2331,198,1
1403715318862142976,209207,2863.36,56,2331,198,1
1403715318912143104,71107.6,1563.18,15,2737,214,1
1403715318962142976,71107.6,1563.18,15,2737,214,1
1403715319012143104,60304.6,1803.47,10,3179,224,1
1403715319062142976,60304.6,1803.47,10,3179,224,1
1403715319112143104,93809.9,2341.14,10,3529,227,1
1403715319162142976,93809.9,2341.14,10,3529,227,1
1403715319212143104,30439.1,3287.92,9,3851,227,1
1403715319262142976,30439.1,3287.92,9,3851,227,1
1403715319312143104,87738.9,3530.21,14,4033,225,1
1403715319362142976,87738.9,3530.21,14,4033,225,1
1403715319412143104,6186.65,3851.99,9,4079,226,1
1403715319462142976,6186.65,3851.99,9,4079,226,1
1403715319512143104,144244,4810.64,18,4109,227,1
1403715319562142976,144244,4810.64,18,4109,227,1
1403715319612143104,231017,5155.38,16,4121,231,1
1403715319662142976,231017,5155.38,16,4121,231,1
1403715319712143104,136657,4914.98,13,4121,226,1
1403715319762142976,136657,4914.98,13,4121,226,1
1403715319812143104,82599.8,4928.65,11,4157,231,1
1403715319862142976,82599.8,4928.65,11,4157,231,1
1403715319912143104,24282.2,4909.79,8,4169,220,1
1403715319962142976,24282.2,4909.79,8,4169,220,1
1403715320012143104,24282.2,4909.79,8,4169,220,1
1403715320062142976,24282.2,4909.79,8,4169,220,1
1403715320112143104,24282.2,4909.79,8,4169,220,1
1403715320162142976,24282.2,4909.79,8,4169,220,1
1403715320212143104,70481.7,4964.54,8,4165,232,1
1403715320262142976,70481.7,4964.54,8,4165,232,1
1403715320312143104,44561.5,4768.19,16,4181,245,1
1403715320362142976,44561.5,4768.19,16,4181,245,1
1403715320412143104,59046.4,4097.88,20,4173,250,1
1403715320462142976,59046.4,4097.88,20,4173,250,1
1403715320512143104,177727,3508.34,15,4189,250,1
1403715320562142976,177727,3508.34,15,4189,250,1
1403715320612143104,182629,2955.31,10,4033,250,1
1403715320662142976,182629,2955.31,10,4033,250,1
1403715320712143104,155247,2655.41,9,3891,250,1
1403715320762142976,155247,2655.41,9,3891,250,1
1403715320812143104,155247,2655.41,9,3891,250,1
1403715320862142976,155247,2655.41,9,3891,250,1
1403715320912143104,155247,2655.41,9,3891,250,1
1403715320962142976,155247,2655.41,9,3891,250,1
1403715321012143104,155247,2655.41,9,3891,250,1
1403715321062142976,155247,2655.41,9,3891,250,1
1403715321112143104,155247,2655.41,9,3891,250,1
1403715321162142976,155247,2655.41,9,3891,250,1
1403715321212143104,138856,2318.87,11,3675,250,1
1403715321262142976,138856,2318.87,11,3675,250,1
1403715321312143104,138856,2318.87,11,3675,250,1
1403715321362142976,138856,2318.87,11,3675,250,1
1403715321412143104,138856,2318.87,11,3675,250,1
1403715321462142976,138856,2318.87,11,3675,250,1
1403715321512143104,138856,2318.87,11,3675,250,1
1403715321562142976,138856,2318.87,11,3675,250,1
1403715321612143104,138856,2318.87,11,3675,250,1
1403715321662142976,138856,2318.87,11,3675,250,1
1403715321712143104,87178.6,2212.13,15,3425,250,1
1403715321762142976,87178.6,2212.13,15,3425,250,1
1403715321812143104,98333.6,2176.98,15,3243,250,1
1403715321862142976,98333.6,2176.98,15,3243,250,1
1403715321912143104,109040,2442.56,20,3121,250,1
1403715321962142976,109040,2442.56,20,3121,250,1
1403715322012143104,22716.5,2583.83,25,2965,250,1
1403715322062142976,22716.5,2583.83,25,2965,250,1
1403715322112143104,19743.8,2462.42,68,2819,250,1
1403715322162142976,19743.8,2462.42,68,2819,250,1
1403715322212143104,40913.2,2631.17,23,2767,238,1
1403715322262142976,40913.2,2631.17,23,2767,238,1
1403715322312143104,121387,1762.98,14,2723,180,1
1403715322362142976,121387,1762.98,14,2723,180,1
1403715322412143104,19456.3,2551.89,26,2861,173,1
1403715322462142976,19456.3,2551.89,26,2861,173,1
1403715322512143104,39593,2789.75,46,2959,174,1
1403715322562142976,39593,2789.75,46,2959,174,1
1403715322612143104,18501,3026.63,18,3053,170,1
1403715322662142976,18501,3026.63,18,3053,170,1
1403715322712143104,53741.8,3270.6,8,3135,169,1
1403715322762142976,53741.8,3270.6,8,3135,169,1
1403715322812143104,196677,3740.53,9,3267,166,1
1403715322862142976,196677,3740.53,9,3267,166,1
1403715322912143104,85187,3908.38,10,3331,169,1
1403715322962142976,85187,3908.38,10,3331,169,1
1403715323012143104,657503,4500.77,12,3489,170,1
1403715323062142976,657503,4500.77,12,3489,170,1
1403715323112143104,657503,4500.77,12,3489,170,1
1403715323162142976,657503,4500.77,12,3489,170,1
1403715323212143104,657503,4500.77,12,3489,170,1
1403715323262142976,657503,4500.77,12,3489,170,1
1403715323312143104,657503,4500.77,12,3489,170,1
1403715323362142976,657503,4500.77,12,3489,170,1
1403715323412143104,657503,4500.77,12,3489,170,1
1403715323462142976,657503,4500.77,12,3489,170,1
1403715323512143104,1.89614e+06,11200.2,23,5327,172,1
1403715323562142976,1.89614e+06,11200.2,23,5327,172,1
1403715323612143104,486833,11166.2,21,5151,174,1
1403715323662142976,486833,11166.2,21,5151,174,1
1403715323712143104,550060,11506.4,15,4995,174,1
1403715323762142976,550060,11506.4,15,4995,174,1
1403715323812143104,755249,11398.2,15,4805,175,1
1403715323862142976,755249,11398.2,15,4805,175,1
1403715323912143104,891810,11982.6,33,4661,173,1
1403715323962142976,891810,11982.6,33,4661,173,1
1403715324012143104,772683,58939.2,24,4589,176,1
1403715324062142976,772683,58939.2,24,4589,176,1
1403715324112143104,836258,12316,30,4329,182,1
1403715324162142976,836258,12316,30,4329,182,1
1403715324212143104,690842,11951.5,27,4113,186,1
1403715324262142976,690842,11951.5,27,4113,186,1
1403715324312143104,598791,12261.6,36,3797,192,1
1403715324362142976,598791,12261.6,36,3797,192,1
1403715324412143104,266872,11237.6,23,3581,193,1
1403715324462142976,266872,11237.6,23,3581,193,1
1403715324512143104,228817,8891.53,18,3301,192,1
1403715324562142976,228817,8891.53,18,3301,192,1
1403715324612143104,228817,8891.53,18,3301,192,1
1403715324662142976,228817,8891.53,18,3301,192,1
1403715324712143104,228817,8891.53,18,3301,192,1
1403715324762142976,176849,8141.69,19,3003,187,1
1403715324812143104,176849,8141.69,19,3003,187,1
1403715324862142976,106568,7319.09,12,2715,177,1
1403715324912143104,106568,7319.09,12,2715,177,1
1403715324962142976,92746.4,6820.93,19,2499,175,1
1403715325012143104,92746.4,6820.93,19,2499,175,1
1403715325062142976,92746.4,6820.93,19,2499,175,1
1403715325112143104,92746.4,6820.93,19,2499,175,1
1403715325162142976,92746.4,6820.93,19,2499,175,1
1403715325212143104,92746.4,6820.93,19,2499,175,1
1403715325262142976,92746.4,6820.93,19,2499,175,1
1403715325312143104,92746.4,6820.93,19,2499,175,1
1403715325362142976,92746.4,6820.93,19,2499,175,1
1403715325412143104,92746.4,6820.93,19,2499,175,1
1403715325462142976,30197.5,4757.61,9,2229,171,1
1403715325512143104,30197.5,4757.61,9,2229,171,1
1403715325562142976,30197.5,4757.61,9,2229,171,1
1403715325612143104,30197.5,4757.61,9,2229,171,1
1403715325662142976,30197.5,4757.61,9,2229,171,1
1403715325712143104,30197.5,4757.61,9,2229,171,1
1403715325762142976,30197.5,4757.61,9,2229,171,1
1403715325812143104,30197.5,4757.61,9,2229,171,1
1403715325862142976,30197.5,4757.61,9,2229,171,1
1403715325912143104,30197.5,4757.61,9,2229,171,1
1403715325962142976,12379.1,3500.79,87,1993,165,1
1403715326012143104,12379.1,3500.79,87,1993,165,1
1403715326062142976,9563.06,3026.31,23,1795,161,1
1403715326112143104,9563.06,3026.31,23,1795,161,1
1403715326162142976,3412.88,2999.92,24,1627,139,1
1403715326212143104,3412.88,2999.92,24,1627,139,1
1403715326262142976,11446.3,2766.09,14,1497,137,1
1403715326312143104,11446.3,2766.09,14,1497,137,1
1403715326362142976,2625.93,2258.86,13,1367,112,1
1403715326412143104,2625.93,2258.86,13,1367,112,1
1403715326462142976,2127.57,2058.06,12,1285,113,1
1403715326512143104,2127.57,2058.06,12,1285,113,1
1403715326562142976,2127.57,2058.06,12,1285,113,1
1403715326612143104,2127.57,2058.06,12,1285,113,1
1403715326662142976,2127.57,2058.06,12,1285,113,1
1403715326712143104,2127.57,2058.06,12,1285,113,1
1403715326762142976,2014.42,1813.32,19,1203,115,1
1403715326812143104,2014.42,1813.32,19,1203,115,1
1403715326862142976,1355.75,1258.81,5,1113,111,1
1403715326912143104,1355.75,1258.81,5,1113,111,1
1403715326962142976,1218.23,1181.38,5,1047,107,1
1403715327012143104,1218.23,1181.38,5,1047,107,1
1403715327062142976,1162.17,1128.31,5,991,99,1
1403715327112143104,1162.17,1128.31,5,991,99,1
1403715327162142976,1162.17,1128.31,5,991,99,1
1403715327212143104,1162.17,1128.31,5,991,99,1
1403715327262142976,1162.17,1128.31,5,991,99,1
1403715327312143104,1162.17,1128.31,5,991,99,1
1403715327362142976,1162.17,1128.31,5,991,99,1
