# timestamp tx ty tz qx qy qz qw
1403715303.962142944 164.683504854 69.766779933 -76.531657914 -0.232658165 0.396783552 0.076812232 -0.884608881
1403715304.012143135 167.232599668 70.340119591 -77.832852571 -0.203564591 0.400576487 0.094658469 -0.888335359
1403715304.062143087 169.793382795 70.837713806 -79.129027018 -0.197742776 0.399338499 0.098308140 -0.889810130
1403715304.112143278 172.375740423 71.329462933 -80.440442889 -0.190199785 0.397966766 0.100799610 -0.891788054
1403715304.162142992 174.979931017 71.815155790 -81.766930273 -0.181636998 0.395979994 0.104040357 -0.894082462
1403715304.212143183 177.605475626 72.294898830 -83.108961858 -0.171698372 0.395476396 0.108245368 -0.895768402
1403715304.262143135 180.252110423 72.768285376 -84.466497511 -0.160489061 0.395928028 0.112656937 -0.897102376
1403715304.312143087 182.920075198 73.234796333 -85.839195618 -0.148571037 0.396906765 0.117789204 -0.898063122
1403715304.362143040 185.609027456 73.694389441 -87.227212249 -0.135692149 0.397315995 0.122984964 -0.899223187
1403715304.412143230 188.319047770 74.146919680 -88.630743127 -0.122140406 0.398012677 0.128523222 -0.900083003
1403715304.462142944 191.050242839 74.592073032 -90.049429478 -0.108014577 0.397497544 0.134852375 -0.901189986
1403715304.512143135 193.801988609 75.029820007 -91.483526213 -0.093833709 0.394846826 0.143731820 -0.902569877
1403715304.562143087 196.572238745 75.460277579 -92.933988544 -0.079222122 0.392665696 0.152118525 -0.903547155
1403715304.612143278 199.361171703 75.882984485 -94.400608451 -0.064636894 0.389947864 0.160115002 -0.904503135
1403715304.662142992 202.169822559 76.297197688 -95.883305401 -0.050074020 0.386293869 0.166200069 -0.905895787
1403715304.712143183 204.998644670 76.702404270 -97.381829569 -0.035390948 0.383223769 0.172648865 -0.906685939
1403715304.762143135 207.847978013 77.098242022 -98.895732920 -0.020392327 0.381390705 0.179869362 -0.906516572
1403715304.812143087 210.719322659 77.483686756 -100.424632044 -0.005778182 0.379141323 0.185961745 -0.906441779
1403715304.862143040 213.613294730 77.858071558 -101.967766448 0.008846588 0.377740772 0.191816110 -0.905781556
1403715304.912143230 216.529933235 78.220978129 -103.524395602 0.023129739 0.375819555 0.198224646 -0.904948433
1403715304.962142944 219.469329728 78.572106643 -105.094663742 0.037135179 0.374427999 0.203142649 -0.903967763
1403715305.012143135 222.431004380 78.911218553 -106.678899926 0.050399301 0.372032579 0.208387013 -0.903120437
1403715305.062143087 225.414051581 79.238379589 -108.277468212 0.063684706 0.370609722 0.212095765 -0.902002261
1403715305.112143278 228.418241199 79.553494818 -109.890145275 0.076579751 0.368349394 0.216233883 -0.900942381
1403715305.162142992 231.442211890 79.856964431 -111.517523341 0.089244165 0.366715229 0.220510563 -0.899405643
1403715305.212143183 234.484969564 80.149510647 -113.159903594 0.101857363 0.365823726 0.223749874 -0.897626912
1403715305.262143135 237.546463691 80.430961881 -114.817007801 0.114202166 0.364053494 0.227158673 -0.896003268
1403715305.312143087 240.626833330 80.701053194 -116.489111784 0.126127158 0.362208808 0.232281356 -0.893835606
1403715305.362143040 243.725653291 80.959414753 -118.176097811 0.137917691 0.360746068 0.235403588 -0.891866658
1403715305.412143230 246.843454394 81.205595371 -119.877437891 0.149233673 0.358795379 0.240826507 -0.889380560
1403715305.462142944 249.980799636 81.438914968 -121.592727318 0.159566638 0.355660947 0.245810009 -0.887480263
1403715305.512143135 253.138875193 81.658514658 -123.321559528 0.169522698 0.352120697 0.249552250 -0.886000420
1403715305.562143087 256.317852782 81.864005333 -125.063499670 0.179336552 0.349143220 0.254320615 -0.883888250
1403715305.612143278 259.926314570 82.961715895 -126.872209255 -0.092749703 0.382363402 0.111731127 -0.912530480
1403715305.662142992 263.196089321 83.240477495 -128.649425136 -0.092255802 0.380437455 0.111832214 -0.913372742
1403715305.712143183 266.489336945 83.511934857 -130.441438421 -0.091033074 0.379911243 0.109305272 -0.914020123
1403715305.762143135 269.805815538 83.776583823 -132.248581440 -0.089978183 0.378463923 0.108985553 -0.914762885
1403715305.812143087 273.143827929 84.035028075 -134.071548610 -0.088322388 0.377768693 0.108489859 -0.915270409
1403715305.862143040 276.503021642 84.287407871 -135.910348599 -0.086355471 0.377111842 0.109778756 -0.915575238
1403715305.912143230 279.883299297 84.533531156 -137.765332186 -0.083744456 0.377113402 0.110540702 -0.915725451
1403715305.962142944 283.284736610 84.773263492 -139.635825862 -0.080925071 0.376316726 0.111630587 -0.916174365
1403715306.012143135 286.706911378 85.006572079 -141.522411394 -0.077878608 0.375583009 0.112313970 -0.916655823
1403715306.062143087 290.149876767 85.233724382 -143.425339496 -0.074467104 0.375533343 0.113836611 -0.916771828
1403715306.112143278 293.519773393 85.387463318 -145.225819017 -0.085476452 0.398997895 0.119762833 -0.905069787
1403715306.162142992 297.000561883 85.597100325 -147.155620962 -0.082154116 0.399959835 0.116555090 -0.905371604
1403715306.212143183 300.502392107 85.800013635 -149.100118278 -0.078038714 0.398425753 0.111828835 -0.907006720
1403715306.262143135 304.025327697 85.996677651 -151.059624007 -0.073012953 0.395524223 0.106528948 -0.909330127
1403715306.312143087 307.569269890 86.187329470 -153.034384324 -0.066686576 0.391249180 0.100024776 -0.912399049
1403715306.362143040 311.130836572 86.366005212 -155.019954541 -0.073921292 0.417208458 0.100327830 -0.900226122
1403715306.412143230 314.715629843 86.542746538 -157.019849484 -0.065773463 0.411568261 0.096165759 -0.903901302
1403715306.462142944 318.321646753 86.713699572 -159.033582153 -0.056195204 0.406869504 0.094192358 -0.906877668
1403715306.512143135 321.948752047 86.879156949 -161.061775113 -0.045446847 0.402390662 0.094995545 -0.909391107
1403715306.562143087 325.509080782 86.942442013 -162.980929534 -0.072856336 0.448340311 0.093684409 -0.885949294
1403715306.612143278 329.171518039 87.092116697 -165.024530027 -0.061056953 0.444047609 0.096918811 -0.888650951
1403715306.662142992 332.854726721 87.235690830 -167.080403665 -0.048843329 0.439545494 0.101722803 -0.891104124
1403715306.712143183 336.558336645 87.373063528 -169.148973441 -0.035944513 0.435369994 0.109459379 -0.892849150
1403715306.762143135 340.282236992 87.504087227 -171.230860758 -0.022304370 0.432001267 0.119090524 -0.893697302
1403715306.812143087 344.027015938 87.627959122 -173.325626408 -0.008376113 0.426176015 0.127857303 -0.895520159
1403715306.862143040 347.792064097 87.744379255 -175.433526558 0.005814812 0.419976297 0.137150484 -0.897092996
1403715306.912143230 351.576469681 87.853264835 -177.555227019 0.020634333 0.415383820 0.148288829 -0.897240731
1403715306.962142944 355.315861623 88.152386117 -179.533974623 -0.182415859 0.512528662 0.060760840 -0.836867341
1403715307.012143135 359.124443305 88.266649722 -181.650254406 -0.173758191 0.513856863 0.074763624 -0.836761385
1403715307.062143087 362.950238068 88.376772710 -183.777831619 -0.214860274 0.517639876 0.063660161 -0.825730831
1403715307.112143278 366.791261995 88.480881177 -185.917990767 -0.205816074 0.523687834 0.074305224 -0.823328324
1403715307.162142992 370.711085984 88.736266023 -188.095321750 -0.280197392 0.517132347 0.036166177 -0.807932896
1403715307.212143183 374.585592895 88.835951008 -190.258856926 -0.274528099 0.525384088 0.043599656 -0.804179677
1403715307.262143135 378.543398364 89.067611940 -192.476024414 -0.311541105 0.512690591 0.026658354 -0.799612300
1403715307.312143087 382.453682394 89.161445121 -194.663625747 -0.307367065 0.520391368 0.030521613 -0.796107243
1403715307.362143040 386.380958914 89.250104091 -196.861619604 -0.302562633 0.529451155 0.030742513 -0.791954687
1403715307.412143230 390.325481775 89.332969566 -199.068860335 -0.296523992 0.540733885 0.025424595 -0.786787123
1403715307.462142944 394.294409431 89.415685047 -201.287243942 -0.307888802 0.533447310 0.006612639 -0.787778348
1403715307.512143135 398.274514212 89.488590967 -203.510956710 -0.302948107 0.542837501 0.000014769 -0.783294256
1403715307.562143087 402.292982784 89.590268373 -205.760197485 -0.382019475 0.476772789 -0.069748218 -0.788596231
1403715307.612143278 406.317199816 89.668875755 -208.006280284 -0.380809321 0.481801379 -0.077642362 -0.785381026
1403715307.662142992 410.410182548 89.833653146 -210.303089222 -0.404359599 0.453355902 -0.112591401 -0.786310955
1403715307.712143183 414.474372286 89.921083268 -212.569245541 -0.404236844 0.455240387 -0.118349074 -0.784437544
1403715307.762143135 418.557102591 90.010474154 -214.844520196 -0.404016205 0.455470434 -0.122911859 -0.783715678
1403715307.812143087 422.658088472 90.101627847 -217.128619472 -0.403303432 0.455505256 -0.126667717 -0.783464481
1403715307.862143040 426.751148498 90.171126516 -219.391292224 -0.420980286 0.434881956 -0.156652623 -0.780457071
1403715307.912143230 430.888589540 90.270327139 -221.692941185 -0.421349868 0.433323461 -0.160872319 -0.780266086
1403715307.962142944 434.942487562 90.252534342 -223.894490306 -0.436246711 0.424331920 -0.177848376 -0.773305363
1403715308.012143135 439.113316658 90.357125394 -226.210239250 -0.437131464 0.421194854 -0.183418877 -0.773219564
1403715308.062143087 443.302568243 90.466463737 -228.534692405 -0.438124221 0.418600073 -0.189218293 -0.772669129
1403715308.112143278 447.510225066 90.580830782 -230.867843243 -0.439325160 0.415544612 -0.195254095 -0.772134650
1403715308.162142992 451.777620266 90.724788882 -233.259306583 -0.463592639 0.408627490 -0.214798274 -0.756285092
1403715308.212143183 456.022810786 90.852234775 -235.611303177 -0.467627902 0.404469226 -0.221816345 -0.754006830
1403715308.262143135 460.330740676 91.010563070 -238.029021479 -0.468613763 0.402616718 -0.228593192 -0.752360334
1403715308.312143087 464.613072822 91.152483835 -240.401285593 -0.473069244 0.398739884 -0.235321405 -0.749557091
1403715308.362143040 468.913045558 91.301290475 -242.781987718 -0.477807096 0.394574532 -0.243491813 -0.746138763
1403715308.412143230 473.230179631 91.457279623 -245.171470729 -0.483699340 0.390887382 -0.252210300 -0.741371680
1403715308.462142944 477.564397371 91.620734116 -247.569430886 -0.490484951 0.386609731 -0.262063125 -0.735717573
1403715308.512143135 481.915856758 91.792154124 -249.975320744 -0.498137866 0.381460265 -0.273379300 -0.729116239
1403715308.562143087 486.285088734 91.972248453 -252.388083992 -0.506875713 0.376418534 -0.284886145 -0.721266930
1403715308.612143278 490.671687774 92.161934011 -254.807051247 -0.516479636 0.370799220 -0.295862745 -0.712896879
1403715308.662142992 495.075210490 92.361640258 -257.231758316 -0.526663595 0.363892477 -0.306022250 -0.704668791
1403715308.712143183 499.495148080 92.571537681 -259.662405653 -0.537299235 0.357435692 -0.315686899 -0.695622771
1403715308.762143135 503.931410031 92.792073871 -262.098557054 -0.548116019 0.349554363 -0.324854309 -0.686913572
1403715308.812143087 508.383287443 93.023406822 -264.540557865 -0.559544984 0.341645300 -0.332628185 -0.677898510
1403715308.862143040 513.017752131 93.135909900 -267.175933387 -0.429757061 0.407164698 -0.278490472 -0.756286212
1403715308.912143230 517.516559381 93.376369495 -269.645855634 -0.436827931 0.403945762 -0.285127674 -0.751472814
1403715308.962142944 522.031062471 93.625796871 -272.123786619 -0.443884012 0.399256055 -0.292163875 -0.747129076
1403715309.012143135 526.561052904 93.884387012 -274.609813913 -0.450936846 0.393359553 -0.300274653 -0.742805059
1403715309.062143087 531.106295204 94.152481701 -277.104036480 -0.457863265 0.386602888 -0.309443204 -0.738338907
1403715309.112143278 535.666328263 94.430614307 -279.606834422 -0.465028260 0.380340299 -0.318771867 -0.733126505
1403715309.162142992 540.241121309 94.719139327 -282.118011709 -0.472354777 0.373076114 -0.327313469 -0.728396232
1403715309.212143183 544.830828246 95.018535947 -284.637366361 -0.478957470 0.364358949 -0.338254876 -0.723481815
1403715309.262143135 549.435310256 95.329303346 -287.164504301 -0.484463172 0.353336831 -0.350289022 -0.719545774
1403715309.312143087 554.177980682 95.542813402 -289.803906023 -0.378049785 0.441178020 -0.288448376 -0.761076769
1403715309.362143040 558.820986691 95.859853819 -292.349651192 -0.383469279 0.435824217 -0.291033824 -0.760465566
1403715309.412143230 563.478900991 96.186009138 -294.903469405 -0.390060018 0.431664877 -0.290196275 -0.759805724
1403715309.462142944 568.152245920 96.521544555 -297.465067462 -0.396791184 0.428570348 -0.287957959 -0.758923202
1403715309.512143135 572.841234950 96.866536018 -300.034171394 -0.403258991 0.425252478 -0.286293146 -0.758009730
1403715309.562143087 577.545928725 97.220445814 -302.611229562 -0.409566560 0.422922903 -0.285373957 -0.756275846
1403715309.612143278 582.266820126 97.583412624 -305.195774529 -0.415113952 0.420432627 -0.285494807 -0.754592293
1403715309.662142992 587.003218501 97.955567565 -307.788633699 -0.420549987 0.418041633 -0.286754891 -0.752429754
1403715309.712143183 591.755069600 98.336652999 -310.389884061 -0.425712322 0.416854397 -0.289419993 -0.749157859
1403715309.762143135 596.522804154 98.727277873 -312.999179764 -0.430427306 0.416126464 -0.292712366 -0.745580694
1403715309.812143087 601.737080682 98.788732109 -315.961069812 -0.381340199 0.466790566 -0.230690383 -0.763850880
1403715309.862143040 606.559608605 99.163444327 -318.594091237 -0.382671492 0.470259709 -0.235155120 -0.759684411
1403715309.912143230 611.397895876 99.544083474 -321.234495965 -0.383998502 0.474403586 -0.240542163 -0.754735620
1403715309.962142944 616.251335982 99.931409720 -323.882365697 -0.384622691 0.476419201 -0.245954280 -0.751396448
1403715310.012143135 621.119699814 100.325037567 -326.537363518 -0.384873849 0.476295308 -0.251108353 -0.749639577
1403715310.062143087 626.003045782 100.724718548 -329.198789216 -0.383716188 0.474083418 -0.256076490 -0.749954419
1403715310.112143278 630.900937936 101.131387899 -331.866767655 -0.381412786 0.471452147 -0.259179913 -0.751719983
1403715310.162142992 635.813832263 101.545415837 -334.541558510 -0.378119839 0.468711978 -0.260700270 -0.754565994
1403715310.212143183 640.973875726 101.545868033 -337.364156059 -0.367518832 0.492336259 -0.212481282 -0.759859606
1403715310.262143135 645.930775310 101.944556510 -340.054629793 -0.363493858 0.491696402 -0.206100260 -0.763956508
1403715310.312143087 650.903915817 102.348562172 -342.751618684 -0.359122925 0.491476363 -0.197456634 -0.768435155
1403715310.362143040 655.893957370 102.757388873 -345.455299541 -0.353584367 0.492993993 -0.189848433 -0.771940795
1403715310.412143230 660.900895837 103.170700898 -348.165975585 -0.347086643 0.496077543 -0.182663619 -0.774643102
1403715310.462142944 665.924602934 103.588011112 -350.883705670 -0.339740910 0.500749398 -0.176207135 -0.776387274
1403715310.512143135 670.964768516 104.008806493 -353.608611524 -0.333377385 0.507518602 -0.169631877 -0.776214798
1403715310.562143087 676.021626919 104.432646736 -356.340306569 -0.327690994 0.515176945 -0.163587480 -0.774887388
1403715310.612143278 681.095237594 104.859757951 -359.078311218 -0.327526941 0.520865218 -0.160109185 -0.771874716
1403715310.662142992 686.185370556 105.289139829 -361.822506104 -0.323581549 0.529064303 -0.154677564 -0.769064884
1403715310.712143183 691.291560357 105.720823160 -364.573170881 -0.320134389 0.536258459 -0.150202849 -0.766407165
1403715310.762143135 696.413871088 106.154528102 -367.329717316 -0.317124064 0.542380241 -0.146625668 -0.764039865
1403715310.812143087 701.551820483 106.589811132 -370.091889054 -0.314585169 0.547354023 -0.144524078 -0.761939982
1403715310.862143040 706.705511268 107.026948524 -372.859796154 -0.312054256 0.551052675 -0.143127398 -0.760577175
1403715310.912143230 711.874650692 107.465605733 -375.633017057 -0.309879325 0.553928555 -0.142158648 -0.759558345
1403715310.962142944 717.059420721 107.905982066 -378.411427697 -0.307633099 0.557724826 -0.141790484 -0.757760090
1403715311.012143135 722.259287732 108.348142473 -381.195827263 -0.305277829 0.562386444 -0.142526157 -0.755124645
1403715311.062143087 727.473890885 108.791667626 -383.986008811 -0.302462102 0.567650348 -0.144700087 -0.751898693
1403715311.112143278 732.703166156 109.236600800 -386.781218618 -0.300347577 0.572160921 -0.145773754 -0.749114961
1403715311.162142992 737.946770606 109.682861552 -389.581369597 -0.298411922 0.576197281 -0.147241410 -0.746503171
1403715311.212143183 743.204777562 110.130661799 -392.386149882 -0.296131136 0.579697424 -0.149764895 -0.744196025
1403715311.262143135 748.476774788 110.579930103 -395.195854681 -0.294704685 0.582979747 -0.150339162 -0.742079443
1403715311.312143087 753.762904668 111.030706641 -398.009703496 -0.293272284 0.586348466 -0.151673934 -0.739717420
1403715311.362143040 759.063024375 111.483054827 -400.827618465 -0.292290891 0.589931218 -0.152028935 -0.737180030
1403715311.412143230 764.377177654 111.936757616 -403.648574596 -0.292058271 0.592578807 -0.149511726 -0.735661993
1403715311.462142944 769.705237061 112.391890388 -406.473067731 -0.292757300 0.594505238 -0.144834792 -0.734764975
1403715311.512143135 775.046835202 112.848614740 -409.301409381 -0.293658214 0.595778368 -0.138684913 -0.734560742
1403715311.562143087 780.402325698 113.306327661 -412.133698610 -0.294172003 0.596562949 -0.133816011 -0.734621505
1403715311.612143278 785.771631412 113.764753673 -414.969701596 -0.294370688 0.597310784 -0.130345037 -0.734558300
1403715311.662142992 791.154745945 114.223683296 -417.809905487 -0.294326535 0.598234953 -0.127146063 -0.734384579
1403715311.712143183 796.551432711 114.683077431 -420.654590051 -0.293342339 0.599779578 -0.126853750 -0.733568576
1403715311.762143135 801.961838365 115.142738583 -423.503476532 -0.292333381 0.601526276 -0.127087414 -0.732499913
1403715311.812143087 807.385464585 115.602748599 -426.356339338 -0.290819518 0.603462354 -0.127573050 -0.731424851
1403715311.862143040 812.822397791 116.063229749 -429.213142716 -0.288323408 0.605704019 -0.129617844 -0.730199608
1403715311.912143230 818.272938922 116.523803757 -432.073577194 -0.286437167 0.607127061 -0.129777099 -0.729731722
1403715311.962142944 823.736726118 116.984746923 -434.938039416 -0.285149151 0.608868733 -0.127611018 -0.729166823
1403715312.012143135 829.213275756 117.445611311 -437.806261821 -0.284495103 0.610647480 -0.123395955 -0.728660161
1403715312.062143087 834.702801243 117.906485320 -440.678405203 -0.284188214 0.612230857 -0.118580178 -0.728250766
1403715312.112143278 840.205377672 118.367315097 -443.554300078 -0.283212338 0.613142619 -0.115573907 -0.728347151
1403715312.162142992 845.721446103 118.828070586 -446.434167731 -0.282480539 0.614157053 -0.111979450 -0.728338151
1403715312.212143183 851.250745343 119.288312987 -449.317858963 -0.281577337 0.615736548 -0.109329768 -0.727756627
1403715312.262143135 856.793245005 119.748196984 -452.205395539 -0.280235796 0.617966250 -0.107662193 -0.726632276
1403715312.312143087 862.348869309 120.207714622 -455.096869834 -0.278262174 0.620216916 -0.108234791 -0.725387048
1403715312.362143040 867.917305306 120.666806659 -457.992683266 -0.276306231 0.623204881 -0.109002651 -0.723456263
1403715312.412143230 873.498323233 121.125603786 -460.892257392 -0.274457194 0.625503438 -0.110021616 -0.722020735
1403715312.462142944 879.091743545 121.583978462 -463.795610404 -0.272462466 0.627488165 -0.111354035 -0.720848865
1403715312.512143135 884.697633417 122.041995811 -466.702923231 -0.271121119 0.628196790 -0.112505871 -0.720558507
1403715312.562143087 890.315502188 122.499662044 -469.614402744 -0.270952746 0.628816522 -0.111378611 -0.720256341
1403715312.612143278 896.077407811 123.165290772 -472.615699178 -0.466098743 0.523666782 -0.203830727 -0.683357958
1403715312.662142992 901.741287155 123.658252775 -475.551338439 -0.468613872 0.519690028 -0.203724311 -0.684704110
1403715312.712143183 908.090329734 126.212341601 -479.114345303 -0.602123102 0.402659740 -0.298350067 -0.621530483
1403715312.762143135 913.801395462 126.862007332 -482.100150353 -0.606203003 0.396893364 -0.299925683 -0.620514433
1403715312.812143087 918.895145854 128.471171582 -484.875832501 -0.599368066 0.414150254 -0.311380059 -0.610147480
1403715312.862143040 924.604082357 129.165402910 -487.859651606 -0.603719176 0.407572920 -0.313696889 -0.609099116
1403715312.912143230 930.326457516 129.866292850 -490.847126110 -0.608153348 0.401345866 -0.316819502 -0.607203759
1403715312.962142944 936.063043177 130.574271386 -493.837215804 -0.612820301 0.395549725 -0.319749933 -0.604774069
1403715313.012143135 941.803573666 131.293378221 -496.821555834 -0.614261544 0.417032866 -0.305465690 -0.596202195
1403715313.062143087 947.566614760 132.010859230 -499.814075891 -0.619720345 0.413905380 -0.306347231 -0.592267174
1403715313.112143278 953.310720473 132.844525155 -502.827678650 -0.623538041 0.414371427 -0.304329397 -0.588965406
1403715313.162142992 959.098368062 133.575211671 -505.823686573 -0.628834934 0.412860148 -0.305140252 -0.583954237
1403715313.212143183 964.889954926 134.412306698 -508.844768189 -0.627226752 0.418659675 -0.302010418 -0.583181263
1403715313.262143135 970.701958148 135.154672323 -511.848960352 -0.632020366 0.420846152 -0.303405566 -0.575659479
1403715313.312143087 976.326278611 136.011006034 -514.751347573 -0.626990408 0.430167773 -0.304386543 -0.573748680
1403715313.362143040 982.153708382 136.765103442 -517.759965297 -0.631431509 0.432996664 -0.304394790 -0.566702700
1403715313.412143230 987.992909071 137.527478761 -520.770008732 -0.626132993 0.435744391 -0.298528945 -0.573554505
1403715313.462142944 993.843821999 138.289869505 -523.786382154 -0.629148836 0.438808510 -0.298016033 -0.568159553
1403715313.512143135 999.735568240 139.257002652 -526.894670725 -0.612056913 0.443212542 -0.299141354 -0.582634901
1403715313.562143087 1005.610557814 140.035714287 -529.920051247 -0.612329389 0.445861540 -0.297419418 -0.581207275
1403715313.612143278 1011.527475811 140.931174659 -532.999087824 -0.605285036 0.444700369 -0.299866759 -0.588176448
1403715313.662142992 1017.426536979 141.722777667 -536.032332622 -0.605412847 0.445805802 -0.297376788 -0.588472190
1403715313.712143183 1023.338357841 142.520155215 -539.068546820 -0.601097530 0.446646955 -0.295232869 -0.593317630
1403715313.762143135 1029.262122696 143.320950431 -542.108183434 -0.601255136 0.448802466 -0.294864470 -0.591712390
1403715313.812143087 1035.198630123 144.126030967 -545.150983779 -0.601247161 0.450253699 -0.295432493 -0.590333042
1403715313.862143040 1041.147328795 144.935284440 -548.197340748 -0.601446051 0.451822921 -0.295587075 -0.588852254
1403715313.912143230 1047.108241091 145.748441668 -551.247062848 -0.601498808 0.453713700 -0.297392273 -0.586430643
1403715313.962142944 1053.081071858 146.565739522 -554.300610676 -0.601421296 0.455870219 -0.300753303 -0.583114242
1403715314.012143135 1059.064988412 147.354203801 -557.345408668 -0.592169474 0.458159630 -0.306967060 -0.587534077
1403715314.062143087 1065.059668467 148.181896286 -560.407529008 -0.591703263 0.460630507 -0.306194461 -0.586473987
1403715314.112143278 1071.064683055 149.014718852 -563.472988828 -0.589499719 0.462317335 -0.303235317 -0.588898213
1403715314.162142992 1077.080873977 149.851365927 -566.542473318 -0.585740826 0.465751237 -0.299853158 -0.591668449
1403715314.212143183 1083.122722406 150.642738460 -569.609946866 -0.586467014 0.466187283 -0.301834614 -0.589594542
1403715314.262143135 1089.160990719 151.486690949 -572.685787960 -0.581229834 0.470279680 -0.297933434 -0.593501956
1403715314.312143087 1095.210282876 152.334805215 -575.765567285 -0.575730118 0.476179216 -0.293747202 -0.596238851
1403715314.362143040 1101.271023669 153.186765700 -578.848942395 -0.569947550 0.481605406 -0.290149531 -0.599190515
1403715314.412143230 1107.343191826 154.042457931 -581.936394276 -0.564074244 0.487228848 -0.288908427 -0.600799648
1403715314.462142944 1113.426921205 154.901764219 -585.027597114 -0.559795660 0.492490170 -0.286666882 -0.601584865
1403715314.512143135 1119.522424610 155.764197572 -588.121479080 -0.555763920 0.496903699 -0.286165569 -0.601932261
1403715314.562143087 1125.629188385 156.629759654 -591.218442982 -0.552305512 0.502044456 -0.287071378 -0.600416529
1403715314.612143278 1131.746149450 157.502390015 -594.317396158 -0.531197270 0.508242854 -0.284677477 -0.615205165
1403715314.662142992 1137.875446823 158.376029930 -597.421232283 -0.528859320 0.510581501 -0.286586049 -0.614396278
1403715314.712143183 1144.015745733 159.253553170 -600.528658492 -0.527506384 0.512364762 -0.288069663 -0.613380171
1403715314.762143135 1150.167041692 160.135141466 -603.639223580 -0.526833203 0.513121757 -0.289108553 -0.612836914
1403715314.812143087 1156.329287097 161.020662400 -606.752427567 -0.526350268 0.512654414 -0.291103757 -0.612698499
1403715314.862143040 1162.502295987 161.910281671 -609.868499242 -0.527007691 0.511928316 -0.291615229 -0.612497225
1403715314.912143230 1168.686005139 162.804254692 -612.987674699 -0.525312771 0.511974543 -0.291905248 -0.613775110
1403715314.962142944 1174.880605650 163.702339037 -616.109975448 -0.526168817 0.511444416 -0.294444477 -0.612269088
1403715315.012143135 1181.167018724 164.729072374 -619.300612023 -0.506612501 0.498737673 -0.312915689 -0.629831946
1403715315.062143087 1187.385615873 165.652630520 -622.433821348 -0.506249650 0.497292639 -0.318020644 -0.628708353
1403715315.112143278 1193.667813616 166.447334397 -625.579160111 -0.520009530 0.495564819 -0.321052765 -0.617195853
1403715315.162142992 1199.907968549 167.375489682 -628.719273348 -0.521654552 0.495181308 -0.323534260 -0.614815080
1403715315.212143183 1206.158940006 168.309952225 -631.861989116 -0.511950861 0.500718269 -0.316371972 -0.622170641
1403715315.262143135 1212.420111747 169.249354392 -635.007732362 -0.513453796 0.499950232 -0.318068907 -0.620682798
1403715315.312143087 1218.691165773 170.194742223 -638.156484154 -0.513747368 0.500191237 -0.319337147 -0.619593540
1403715315.362143040 1224.972476207 171.145894671 -641.307390991 -0.512525993 0.500740682 -0.319970093 -0.619834668
1403715315.412143230 1231.264007735 172.102825536 -644.461059995 -0.510287528 0.502422721 -0.320953067 -0.619812211
1403715315.462142944 1237.565678832 173.065401122 -647.617605948 -0.506853710 0.504781872 -0.322027680 -0.620155426
1403715315.512143135 1243.882637935 174.000628810 -650.772472708 -0.488000368 0.514889643 -0.304157805 -0.635792675
1403715315.562143087 1250.206706262 174.971161737 -653.933913755 -0.482659029 0.517733939 -0.304486873 -0.637400639
1403715315.612143278 1256.541351075 175.947946428 -657.098356573 -0.476939337 0.520864642 -0.304469057 -0.639161549
1403715315.662142992 1262.886561596 176.930442514 -660.265267760 -0.470640750 0.523775232 -0.304392857 -0.641484045
1403715315.712143183 1269.376408868 177.868995642 -663.492128357 -0.451803021 0.529119368 -0.295500042 -0.654665144
1403715315.762143135 1275.754688675 178.858779144 -666.670439050 -0.443039059 0.534012382 -0.298882252 -0.655146218
1403715315.812143087 1282.143209667 179.854387258 -669.852132051 -0.434147342 0.539419693 -0.301433101 -0.655500241
1403715315.862143040 1288.541751400 180.855741973 -673.036761912 -0.425462268 0.544468493 -0.301773497 -0.656862752
1403715315.912143230 1294.950270223 181.863008159 -676.224474769 -0.417290492 0.549190498 -0.299847644 -0.659052224
1403715315.962142944 1301.369185620 182.876298873 -679.415401259 -0.409055197 0.552800297 -0.296713398 -0.662606095
1403715316.012143135 1307.797828849 183.895486096 -682.610437867 -0.400912077 0.557216515 -0.292805905 -0.665615478
1403715316.062143087 1314.236475698 184.920473627 -685.809181419 -0.393076137 0.560350491 -0.287490226 -0.669961080
1403715316.112143278 1320.684918247 185.950761978 -689.011740970 -0.385508460 0.563594038 -0.281047476 -0.674356955
1403715316.162142992 1327.143001502 186.986376495 -692.218477417 -0.377909603 0.567164292 -0.273834219 -0.678619053
1403715316.212143183 1333.611076967 188.027375157 -695.429074966 -0.370388701 0.571217580 -0.266061281 -0.682447127
1403715316.262143135 1340.089414762 189.073767958 -698.643395496 -0.363392453 0.576778466 -0.256058116 -0.685351565
1403715316.312143087 1346.591030082 190.047984753 -701.852247933 -0.435074783 0.541412480 -0.320569331 -0.644063478
1403715316.362143040 1353.081611337 191.108293138 -705.071665499 -0.432227270 0.547520784 -0.312777373 -0.644647883
1403715316.412143230 1359.581944360 192.174618564 -708.294171921 -0.430052109 0.552734102 -0.306408174 -0.644712515
1403715316.462142944 1366.092304351 193.246636643 -711.519445489 -0.427592775 0.556212356 -0.302576646 -0.645166340
1403715316.512143135 1372.612423075 194.324319928 -714.747356793 -0.422460483 0.556188895 -0.304097117 -0.647847202
1403715316.562143087 1379.142457827 195.407186398 -717.978218095 -0.419639298 0.556739486 -0.306049878 -0.648288112
1403715316.612143278 1385.682059868 196.495751186 -721.211965116 -0.416702992 0.556200032 -0.310352271 -0.648599728
